節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
993	63.889	5.5556	3.	146.95
994	61.111	2.7778	3.	161.38
995	61.111	13.889	3.	80.883
996	63.889	11.111	3.	105.11
997	61.111	19.444	3.	40.491
998	63.889	16.667	3.	63.16
999	61.111	25.	3.	-1.155e-010
1000	63.889	22.222	3.	21.073
1001	61.111	30.556	3.	-40.491
1002	63.889	27.778	3.	-21.073
1003	61.111	36.111	3.	-80.883
1004	63.889	33.333	3.	-63.16
1005	61.111	41.667	3.	-121.14
1006	63.889	38.889	3.	-105.11
1007	63.889	44.444	3.	-146.95
1008	61.111	47.222	3.	-161.38
1009	66.667	8.3333	3.	130.66
1010	69.444	5.5556	3.	157.39
1011	66.667	2.7778	3.	174.03
1012	66.667	13.889	3.	87.244
1013	69.444	11.111	3.	112.59
1014	66.667	19.444	3.	43.679
1015	69.444	16.667	3.	67.663
1016	66.667	25.	3.	1.6588e-010
1017	69.444	22.222	3.	22.576
1018	66.667	30.556	3.	-43.679
1019	69.444	27.778	3.	-22.576
1020	66.667	36.111	3.	-87.244
1021	69.444	33.333	3.	-67.663
1022	66.667	41.667	3.	-130.66
1023	69.444	38.889	3.	-112.59
1024	69.444	44.444	3.	-157.39
1025	66.667	47.222	3.	-174.03
1026	72.222	8.3333	3.	139.06
1027	75.	5.5556	3.	166.51
1028	72.222	2.7778	3.	185.2
1029	72.222	13.889	3.	92.867
1030	75.	11.111	3.	119.14
1031	72.222	19.444	3.	46.498
1032	75.	16.667	3.	71.608
1033	72.222	25.	3.	4.9779e-010
1034	75.	22.222	3.	23.894
1035	72.222	30.556	3.	-46.498
1036	75.	27.778	3.	-23.894
1037	72.222	36.111	3.	-92.867
1038	75.	33.333	3.	-71.608
1039	72.222	41.667	3.	-139.06
1040	75.	38.889	3.	-119.14
1041	75.	44.444	3.	-166.51
1042	72.222	47.222	3.	-185.2
1043	77.778	8.3333	3.	146.34
1044	80.556	5.5556	3.	174.32
1045	77.778	2.7778	3.	194.83
1046	77.778	13.889	3.	97.747
1047	80.556	11.111	3.	124.77
1048	77.778	19.444	3.	48.949
1049	80.556	16.667	3.	75.008
1050	77.778	25.	3.	8.6597e-010
1051	80.556	22.222	3.	25.032
1052	77.778	30.556	3.	-48.949
1053	80.556	27.778	3.	-25.032
1054	77.778	36.111	3.	-97.747
1055	80.556	33.333	3.	-75.008
1056	77.778	41.667	3.	-146.34
1057	80.556	38.889	3.	-124.77
1058	80.556	44.444	3.	-174.32
1059	77.778	47.222	3.	-194.83
1060	83.333	8.3333	3.	152.52
1061	86.111	5.5556	3.	180.89
1062	83.333	2.7778	3.	202.98
1063	83.333	13.889	3.	101.92
1064	86.111	11.111	3.	129.54
1065	83.333	19.444	3.	51.052
1066	86.111	16.667	3.	77.916
1067	83.333	25.	3.	1.2578e-009
1068	86.111	22.222	3.	26.009
1069	83.333	30.556	3.	-51.052
1070	86.111	27.778	3.	-26.009
1071	83.333	36.111	3.	-101.92
1072	86.111	33.333	3.	-77.916
1073	83.333	41.667	3.	-152.52
1074	86.111	38.889	3.	-129.54
1075	86.111	44.444	3.	-180.89
1076	83.333	47.222	3.	-202.98
1077	88.889	8.3333	3.	157.75
1078	91.667	5.5556	3.	186.41
1079	88.889	2.7778	3.	209.75
1080	88.889	13.889	3.	105.49
1081	91.667	11.111	3.	133.64
1082	88.889	19.444	3.	52.863
1083	91.667	16.667	3.	80.442
1084	88.889	25.	3.	1.6639e-009
1085	91.667	22.222	3.	26.863
1086	88.889	30.556	3.	-52.863
1087	91.667	27.778	3.	-26.863
