節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
1138	19.444	2.	0.	164.94
1139	22.222	1.	0.	156.23
1140	13.889	2.	0.	182.46
1141	16.667	1.	0.	173.69
1142	8.3333	2.	0.	200.05
1143	11.111	1.	0.	191.25
1144	2.7778	2.	0.	217.66
1145	5.5556	1.	0.	208.86
1146	0.	2.	2.7778	226.58
1147	0.	1.	0.	226.46
1148	0.	2.	8.3333	226.81
1149	0.	1.	5.5556	226.7
1150	0.	2.	13.889	226.98
1151	0.	1.	11.111	226.9
1152	0.	2.	19.444	227.1
1153	0.	1.	16.667	227.05
1154	0.	2.	25.	227.14
1155	0.	1.	22.222	227.13
1156	0.	2.	30.556	227.1
1157	0.	1.	27.778	227.13
1158	0.	2.	36.111	226.98
1159	0.	1.	33.333	227.05
1160	0.	2.	41.667	226.81
1161	0.	1.	38.889	226.9
1162	0.	2.	47.222	226.58
1163	0.	1.	44.444	226.7
1164	2.7778	2.	50.	217.66
1165	0.	1.	50.	226.46
1166	8.3333	2.	50.	200.05
1167	5.5556	1.	50.	208.86
1168	13.889	2.	50.	182.46
1169	11.111	1.	50.	191.25
1170	19.444	2.	50.	164.94
1171	16.667	1.	50.	173.69
1172	25.	2.	50.	147.56
1173	22.222	1.	50.	156.23
1174	30.556	2.	50.	130.42
1175	27.778	1.	50.	138.95
1176	36.111	2.	50.	113.65
1177	33.333	1.	50.	121.98
1178	41.667	2.	50.	97.366
1179	38.889	1.	50.	105.43
1180	47.222	2.	50.	81.731
1181	44.444	1.	50.	89.454
1182	52.778	2.	50.	66.907
1183	50.	1.	50.	74.203
1184	58.333	2.	50.	53.07
1185	55.556	1.	50.	59.849
1186	63.889	2.	50.	40.405
1187	61.111	1.	50.	46.573
1188	69.444	2.	50.	29.109
1189	66.667	1.	50.	34.567
1190	75.	2.	50.	19.384
1191	72.222	1.	50.	24.029
1192	80.556	2.	50.	11.433
1193	77.778	1.	50.	15.165
1194	86.111	2.	50.	5.4583
1195	83.333	1.	50.	8.176
1196	91.667	2.	50.	1.6289
1197	88.889	1.	50.	3.2565
1198	97.222	2.	50.	6.3729e-002
1199	94.444	1.	50.	0.54084
1200	100.	2.	47.222	0.
1201	100.	1.	50.	0.
1202	100.	2.	41.667	0.
1203	100.	1.	44.444	0.
1204	100.	2.	36.111	0.
1205	100.	1.	38.889	0.
1206	100.	2.	30.556	0.
1207	100.	1.	33.333	0.
1208	100.	2.	25.	0.
1209	100.	1.	27.778	0.
1210	100.	2.	19.444	0.
1211	100.	1.	22.222	0.
1212	100.	2.	13.889	0.
1213	100.	1.	16.667	0.
1214	100.	2.	8.3333	0.
1215	100.	1.	11.111	0.
1216	100.	2.	2.7778	0.
1217	100.	1.	5.5556	0.
1218	100.	1.	0.	0.
