é¸îgêî (Hz)	êUïù (mm)	à ëääp (ìx)	é¿ïî (mm)	ãïïî (mm)
2184.	1.0313e-009	0.	1.0313e-009	0.
2188.	9.8933e-010	0.	9.8933e-010	0.
2192.	9.5073e-010	0.	9.5073e-010	0.
2196.	9.1511e-010	0.	9.1511e-010	0.
2200.	8.8214e-010	0.	8.8214e-010	0.
2204.	8.5155e-010	0.	8.5155e-010	0.
2208.	8.2311e-010	0.	8.2311e-010	0.
2212.	7.9662e-010	0.	7.9662e-010	0.
2216.	7.7188e-010	0.	7.7188e-010	0.
2220.	7.4874e-010	0.	7.4874e-010	0.
2224.	7.2705e-010	0.	7.2705e-010	0.
2228.	7.067e-010	0.	7.067e-010	0.
2232.	6.8758e-010	0.	6.8758e-010	0.
2236.	6.6957e-010	0.	6.6957e-010	0.
2240.	6.526e-010	0.	6.526e-010	0.
2244.	6.3658e-010	0.	6.3658e-010	0.
2248.	6.2144e-010	0.	6.2144e-010	0.
2252.	6.0712e-010	0.	6.0712e-010	0.
2256.	5.9356e-010	0.	5.9356e-010	0.
2260.	5.807e-010	0.	5.807e-010	0.
2264.	5.6849e-010	0.	5.6849e-010	0.
2268.	5.5689e-010	0.	5.5689e-010	0.
2272.	5.4587e-010	0.	5.4587e-010	0.
2276.	5.3538e-010	0.	5.3538e-010	0.
2280.	5.2538e-010	0.	5.2538e-010	0.
2284.	5.1586e-010	0.	5.1586e-010	0.
2288.	5.0677e-010	0.	5.0677e-010	0.
2292.	4.981e-010	0.	4.981e-010	0.
2296.	4.8981e-010	0.	4.8981e-010	0.
2300.	4.819e-010	0.	4.819e-010	0.
2304.	4.7432e-010	0.	4.7432e-010	0.
2308.	4.6708e-010	0.	4.6708e-010	0.
2312.	4.6014e-010	0.	4.6014e-010	0.
2316.	4.5349e-010	0.	4.5349e-010	0.
2320.	4.4712e-010	0.	4.4712e-010	0.
2324.	4.4101e-010	0.	4.4101e-010	0.
2328.	4.3515e-010	0.	4.3515e-010	0.
2332.	4.2953e-010	0.	4.2953e-010	0.
2336.	4.2413e-010	0.	4.2413e-010	0.
2340.	4.1894e-010	0.	4.1894e-010	0.
2344.	4.1396e-010	0.	4.1396e-010	0.
2348.	4.0917e-010	0.	4.0917e-010	0.
2352.	4.0456e-010	0.	4.0456e-010	0.
2356.	4.0013e-010	0.	4.0013e-010	0.
2360.	3.9587e-010	0.	3.9587e-010	0.
2364.	3.9176e-010	0.	3.9176e-010	0.
2368.	3.8782e-010	0.	3.8782e-010	0.
2372.	3.8401e-010	0.	3.8401e-010	0.
2376.	3.8035e-010	0.	3.8035e-010	0.
2380.	3.7683e-010	0.	3.7683e-010	0.
2384.	3.7343e-010	0.	3.7343e-010	0.
2388.	3.7016e-010	0.	3.7016e-010	0.
2392.	3.67e-010	0.	3.67e-010	0.
2396.	3.6396e-010	0.	3.6396e-010	0.
2400.	3.6103e-010	0.	3.6103e-010	0.
2404.	3.5821e-010	0.	3.5821e-010	0.
2408.	3.5549e-010	0.	3.5549e-010	0.
2412.	3.5286e-010	0.	3.5286e-010	0.
2416.	3.5033e-010	0.	3.5033e-010	0.
2420.	3.4789e-010	0.	3.4789e-010	0.
2424.	3.4554e-010	0.	3.4554e-010	0.
2428.	3.4327e-010	0.	3.4327e-010	0.
2432.	3.4108e-010	0.	3.4108e-010	0.
2436.	3.3898e-010	0.	3.3898e-010	0.
2440.	3.3695e-010	0.	3.3695e-010	0.
2444.	3.3499e-010	0.	3.3499e-010	0.
2448.	3.331e-010	0.	3.331e-010	0.
2452.	3.3128e-010	0.	3.3128e-010	0.
2456.	3.2953e-010	0.	3.2953e-010	0.
2460.	3.2785e-010	0.	3.2785e-010	0.
2464.	3.2623e-010	0.	3.2623e-010	0.
2468.	3.2466e-010	0.	3.2466e-010	0.
2472.	3.2316e-010	0.	3.2316e-010	0.
2476.	3.2171e-010	0.	3.2171e-010	0.
2480.	3.2032e-010	0.	3.2032e-010	0.
2484.	3.1899e-010	0.	3.1899e-010	0.
2488.	3.177e-010	0.	3.177e-010	0.
2492.	3.1647e-010	0.	3.1647e-010	0.
2496.	3.1529e-010	0.	3.1529e-010	0.
2500.	3.1415e-010	0.	3.1415e-010	0.
2504.	3.1307e-010	0.	3.1307e-010	0.
2508.	3.1202e-010	0.	3.1202e-010	0.
2512.	3.1103e-010	0.	3.1103e-010	0.
2516.	3.1007e-010	0.	3.1007e-010	0.
2520.	3.0916e-010	0.	3.0916e-010	0.
2524.	3.0829e-010	0.	3.0829e-010	0.
2528.	3.0747e-010	0.	3.0747e-010	0.
2532.	3.0668e-010	0.	3.0668e-010	0.
2536.	3.0593e-010	0.	3.0593e-010	0.
2540.	3.0522e-010	0.	3.0522e-010	0.
2544.	3.0454e-010	0.	3.0454e-010	0.
2548.	3.039e-010	0.	3.039e-010	0.
2552.	3.033e-010	0.	3.033e-010	0.
2556.	3.0273e-010	0.	3.0273e-010	0.
2560.	3.022e-010	0.	3.022e-010	0.
2564.	3.017e-010	0.	3.017e-010	0.
2568.	3.0123e-010	0.	3.0123e-010	0.
2572.	3.008e-010	0.	3.008e-010	0.
2576.	3.004e-010	0.	3.004e-010	0.
2580.	3.0002e-010	0.	3.0002e-010	0.
2584.	2.9968e-010	0.	2.9968e-010	0.
2588.	2.9937e-010	0.	2.9937e-010	0.
2592.	2.9909e-010	0.	2.9909e-010	0.
2596.	2.9884e-010	0.	2.9884e-010	0.
2600.	2.9862e-010	0.	2.9862e-010	0.
2604.	2.9842e-010	0.	2.9842e-010	0.
2608.	2.9825e-010	0.	2.9825e-010	0.
2612.	2.9811e-010	0.	2.9811e-010	0.
2616.	2.98e-010	0.	2.98e-010	0.
2620.	2.9792e-010	0.	2.9792e-010	0.
2624.	2.9786e-010	0.	2.9786e-010	0.
2628.	2.9782e-010	0.	2.9782e-010	0.
2632.	2.9782e-010	0.	2.9782e-010	0.
2636.	2.9784e-010	0.	2.9784e-010	0.
2640.	2.9788e-010	0.	2.9788e-010	0.
2644.	2.9795e-010	0.	2.9795e-010	0.
2648.	2.9804e-010	0.	2.9804e-010	0.
2652.	2.9816e-010	0.	2.9816e-010	0.
2656.	2.9831e-010	0.	2.9831e-010	0.
2660.	2.9847e-010	0.	2.9847e-010	0.
2664.	2.9866e-010	0.	2.9866e-010	0.
2668.	2.9888e-010	0.	2.9888e-010	0.
2672.	2.9912e-010	0.	2.9912e-010	0.
2676.	2.9938e-010	0.	2.9938e-010	0.
2680.	2.9967e-010	0.	2.9967e-010	0.
2684.	2.9997e-010	0.	2.9997e-010	0.
2688.	3.0031e-010	0.	3.0031e-010	0.
2692.	3.0066e-010	0.	3.0066e-010	0.
2696.	3.0104e-010	0.	3.0104e-010	0.
2700.	3.0144e-010	0.	3.0144e-010	0.
2704.	3.0186e-010	0.	3.0186e-010	0.
2708.	3.0231e-010	0.	3.0231e-010	0.
2712.	3.0278e-010	0.	3.0278e-010	0.
2716.	3.0327e-010	0.	3.0327e-010	0.
2720.	3.0379e-010	0.	3.0379e-010	0.
2724.	3.0432e-010	0.	3.0432e-010	0.
2728.	3.0488e-010	0.	3.0488e-010	0.
2732.	3.0546e-010	0.	3.0546e-010	0.
2736.	3.0607e-010	0.	3.0607e-010	0.
2740.	3.067e-010	0.	3.067e-010	0.
2744.	3.0735e-010	0.	3.0735e-010	0.
2748.	3.0802e-010	0.	3.0802e-010	0.
2752.	3.0871e-010	0.	3.0871e-010	0.
2756.	3.0943e-010	0.	3.0943e-010	0.
2760.	3.1017e-010	0.	3.1017e-010	0.
2764.	3.1093e-010	0.	3.1093e-010	0.
2768.	3.1172e-010	0.	3.1172e-010	0.
2772.	3.1253e-010	0.	3.1253e-010	0.
2776.	3.1336e-010	0.	3.1336e-010	0.
2780.	3.1422e-010	0.	3.1422e-010	0.
2784.	3.151e-010	0.	3.151e-010	0.
2788.	3.16e-010	0.	3.16e-010	0.
2792.	3.1693e-010	0.	3.1693e-010	0.
2796.	3.1788e-010	0.	3.1788e-010	0.
2800.	3.1885e-010	0.	3.1885e-010	0.
2804.	3.1985e-010	0.	3.1985e-010	0.
2808.	3.2087e-010	0.	3.2087e-010	0.
2812.	3.2192e-010	0.	3.2192e-010	0.
2816.	3.2299e-010	0.	3.2299e-010	0.
2820.	3.2409e-010	0.	3.2409e-010	0.
2824.	3.2521e-010	0.	3.2521e-010	0.
2828.	3.2635e-010	0.	3.2635e-010	0.
2832.	3.2753e-010	0.	3.2753e-010	0.
2836.	3.2872e-010	0.	3.2872e-010	0.
2840.	3.2995e-010	0.	3.2995e-010	0.
2844.	3.312e-010	0.	3.312e-010	0.
2848.	3.3248e-010	0.	3.3248e-010	0.
2852.	3.3378e-010	0.	3.3378e-010	0.
2856.	3.3511e-010	0.	3.3511e-010	0.
2860.	3.3647e-010	0.	3.3647e-010	0.
2864.	3.3786e-010	0.	3.3786e-010	0.
2868.	3.3927e-010	0.	3.3927e-010	0.
2872.	3.4071e-010	0.	3.4071e-010	0.
2876.	3.4219e-010	0.	3.4219e-010	0.
2880.	3.4369e-010	0.	3.4369e-010	0.
2884.	3.4522e-010	0.	3.4522e-010	0.
2888.	3.4678e-010	0.	3.4678e-010	0.
2892.	3.4837e-010	0.	3.4837e-010	0.
2896.	3.5e-010	0.	3.5e-010	0.
2900.	3.5165e-010	0.	3.5165e-010	0.
2904.	3.5334e-010	0.	3.5334e-010	0.
2908.	3.5506e-010	0.	3.5506e-010	0.
2912.	3.5681e-010	0.	3.5681e-010	0.
2916.	3.5859e-010	0.	3.5859e-010	0.
2920.	3.6041e-010	0.	3.6041e-010	0.
2924.	3.6227e-010	0.	3.6227e-010	0.
2928.	3.6416e-010	0.	3.6416e-010	0.
2932.	3.6608e-010	0.	3.6608e-010	0.
2936.	3.6804e-010	0.	3.6804e-010	0.
2940.	3.7004e-010	0.	3.7004e-010	0.
2944.	3.7207e-010	0.	3.7207e-010	0.
2948.	3.7415e-010	0.	3.7415e-010	0.
2952.	3.7626e-010	0.	3.7626e-010	0.
2956.	3.7841e-010	0.	3.7841e-010	0.
2960.	3.8061e-010	0.	3.8061e-010	0.
2964.	3.8284e-010	0.	3.8284e-010	0.
2968.	3.8512e-010	0.	3.8512e-010	0.
2972.	3.8744e-010	0.	3.8744e-010	0.
2976.	3.898e-010	0.	3.898e-010	0.
2980.	3.9221e-010	0.	3.9221e-010	0.
2984.	3.9466e-010	0.	3.9466e-010	0.
2988.	3.9716e-010	0.	3.9716e-010	0.
2992.	3.9971e-010	0.	3.9971e-010	0.
2996.	4.0231e-010	0.	4.0231e-010	0.
3000.	4.0495e-010	0.	4.0495e-010	0.
3004.	4.0765e-010	0.	4.0765e-010	0.
3008.	4.104e-010	0.	4.104e-010	0.
3012.	4.132e-010	0.	4.132e-010	0.
3016.	4.1605e-010	0.	4.1605e-010	0.
3020.	4.1896e-010	0.	4.1896e-010	0.
3024.	4.2193e-010	0.	4.2193e-010	0.
3028.	4.2495e-010	0.	4.2495e-010	0.
3032.	4.2804e-010	0.	4.2804e-010	0.
3036.	4.3118e-010	0.	4.3118e-010	0.
3040.	4.3439e-010	0.	4.3439e-010	0.
3044.	4.3766e-010	0.	4.3766e-010	0.
3048.	4.41e-010	0.	4.41e-010	0.
3052.	4.444e-010	0.	4.444e-010	0.
3056.	4.4787e-010	0.	4.4787e-010	0.
3060.	4.5142e-010	0.	4.5142e-010	0.
3064.	4.5503e-010	0.	4.5503e-010	0.
3068.	4.5872e-010	0.	4.5872e-010	0.
3072.	4.6249e-010	0.	4.6249e-010	0.
3076.	4.6633e-010	0.	4.6633e-010	0.
3080.	4.7026e-010	0.	4.7026e-010	0.
3084.	4.7426e-010	0.	4.7426e-010	0.
3088.	4.7835e-010	0.	4.7835e-010	0.
3092.	4.8253e-010	0.	4.8253e-010	0.
3096.	4.868e-010	0.	4.868e-010	0.
3100.	4.9116e-010	0.	4.9116e-010	0.
3104.	4.9562e-010	0.	4.9562e-010	0.
3108.	5.0018e-010	0.	5.0018e-010	0.
3112.	5.0483e-010	0.	5.0483e-010	0.
3116.	5.0959e-010	0.	5.0959e-010	0.
3120.	5.1446e-010	0.	5.1446e-010	0.
3124.	5.1943e-010	0.	5.1943e-010	0.
3128.	5.2452e-010	0.	5.2452e-010	0.
3132.	5.2973e-010	0.	5.2973e-010	0.
3136.	5.3506e-010	0.	5.3506e-010	0.
3140.	5.4052e-010	0.	5.4052e-010	0.
3144.	5.461e-010	0.	5.461e-010	0.
3148.	5.5182e-010	0.	5.5182e-010	0.
3152.	5.5768e-010	0.	5.5768e-010	0.
3156.	5.6367e-010	0.	5.6367e-010	0.
3160.	5.6982e-010	0.	5.6982e-010	0.
3164.	5.7612e-010	0.	5.7612e-010	0.
3168.	5.8258e-010	0.	5.8258e-010	0.
3172.	5.892e-010	0.	5.892e-010	0.
3176.	5.9599e-010	0.	5.9599e-010	0.
3180.	6.0296e-010	0.	6.0296e-010	0.
3184.	6.1011e-010	0.	6.1011e-010	0.
3188.	6.1746e-010	0.	6.1746e-010	0.
3192.	6.2499e-010	0.	6.2499e-010	0.
3196.	6.3274e-010	0.	6.3274e-010	0.
3200.	6.4069e-010	0.	6.4069e-010	0.
3204.	6.4887e-010	0.	6.4887e-010	0.
3208.	6.5728e-010	0.	6.5728e-010	0.
3212.	6.6593e-010	0.	6.6593e-010	0.
3216.	6.7482e-010	0.	6.7482e-010	0.
3220.	6.8398e-010	0.	6.8398e-010	0.
3224.	6.9341e-010	0.	6.9341e-010	0.
3228.	7.0312e-010	0.	7.0312e-010	0.
3232.	7.1313e-010	0.	7.1313e-010	0.
3236.	7.2344e-010	0.	7.2344e-010	0.
3240.	7.3408e-010	0.	7.3408e-010	0.
3244.	7.4506e-010	0.	7.4506e-010	0.
3248.	7.5639e-010	0.	7.5639e-010	0.
3252.	7.6809e-010	0.	7.6809e-010	0.
3256.	7.8018e-010	0.	7.8018e-010	0.
3260.	7.9268e-010	0.	7.9268e-010	0.
3264.	8.0561e-010	0.	8.0561e-010	0.
3268.	8.1898e-010	0.	8.1898e-010	0.
3272.	8.3283e-010	0.	8.3283e-010	0.
3276.	8.4718e-010	0.	8.4718e-010	0.
3280.	8.6205e-010	0.	8.6205e-010	0.
3284.	8.7747e-010	0.	8.7747e-010	0.
3288.	8.9348e-010	0.	8.9348e-010	0.
3292.	9.1011e-010	0.	9.1011e-010	0.
3296.	9.2739e-010	0.	9.2739e-010	0.
3300.	9.4536e-010	0.	9.4536e-010	0.
3304.	9.6406e-010	0.	9.6406e-010	0.
3308.	9.8354e-010	0.	9.8354e-010	0.
3312.	1.0038e-009	0.	1.0038e-009	0.
3316.	1.025e-009	0.	1.025e-009	0.
3320.	1.0472e-009	0.	1.0472e-009	0.
3324.	1.0703e-009	0.	1.0703e-009	0.
3328.	1.0945e-009	0.	1.0945e-009	0.
3332.	1.1198e-009	0.	1.1198e-009	0.
3336.	1.1463e-009	0.	1.1463e-009	0.
3340.	1.1742e-009	0.	1.1742e-009	0.
3344.	1.2034e-009	0.	1.2034e-009	0.
3348.	1.2342e-009	0.	1.2342e-009	0.
3352.	1.2666e-009	0.	1.2666e-009	0.
3356.	1.3007e-009	0.	1.3007e-009	0.
3360.	1.3368e-009	0.	1.3368e-009	0.
3364.	1.3749e-009	0.	1.3749e-009	0.
3368.	1.4152e-009	0.	1.4152e-009	0.
3372.	1.4579e-009	0.	1.4579e-009	0.
3376.	1.5033e-009	0.	1.5033e-009	0.
3380.	1.5516e-009	0.	1.5516e-009	0.
3384.	1.6029e-009	0.	1.6029e-009	0.
3388.	1.6577e-009	0.	1.6577e-009	0.
3392.	1.7162e-009	0.	1.7162e-009	0.
3396.	1.7788e-009	0.	1.7788e-009	0.
3400.	1.8459e-009	0.	1.8459e-009	0.
3404.	1.9177e-009	0.	1.9177e-009	0.
3408.	1.9947e-009	0.	1.9947e-009	0.
3412.	2.0772e-009	0.	2.0772e-009	0.
3416.	2.1652e-009	0.	2.1652e-009	0.
3420.	2.2584e-009	0.	2.2584e-009	0.
3424.	2.3555e-009	0.	2.3555e-009	0.
3428.	2.4527e-009	0.	2.4527e-009	0.
3432.	2.5402e-009	0.	2.5402e-009	0.
3436.	2.5877e-009	0.	2.5877e-009	0.
3440.	2.469e-009	0.	2.469e-009	0.
3444.	7.1191e-010	0.	7.1191e-010	0.
3448.	5.4981e-009	0.	5.4981e-009	0.
3452.	4.7189e-009	0.	4.7189e-009	0.
3456.	4.8356e-009	0.	4.8356e-009	0.
3460.	5.1682e-009	0.	5.1682e-009	0.
3464.	5.6496e-009	0.	5.6496e-009	0.
3468.	6.2908e-009	0.	6.2908e-009	0.
3472.	7.1398e-009	0.	7.1398e-009	0.
3476.	8.2884e-009	0.	8.2884e-009	0.
3480.	9.9068e-009	0.	9.9068e-009	0.
3484.	1.2333e-008	0.	1.2333e-008	0.
3488.	1.6338e-008	0.	1.6338e-008	0.
3492.	2.4096e-008	0.	2.4096e-008	0.
3496.	4.4844e-008	0.	4.4844e-008	0.
3500.	2.2025e-007	0.	2.2025e-007	0.
3504.	1.368e-007	180.	-1.368e-007	0.
3508.	1.779e-009	0.	1.779e-009	0.
3512.	1.1455e-008	180.	-1.1455e-008	0.
3516.	1.0162e-008	180.	-1.0162e-008	0.
3520.	8.6024e-009	180.	-8.6024e-009	0.
3524.	7.3662e-009	180.	-7.3662e-009	0.
3528.	6.4128e-009	180.	-6.4128e-009	0.
3532.	5.6669e-009	180.	-5.6669e-009	0.
3536.	5.0713e-009	180.	-5.0713e-009	0.
3540.	4.5862e-009	180.	-4.5862e-009	0.
3544.	4.1843e-009	180.	-4.1843e-009	0.
3548.	3.8462e-009	180.	-3.8462e-009	0.
3552.	3.558e-009	180.	-3.558e-009	0.
3556.	3.3096e-009	180.	-3.3096e-009	0.
3560.	3.0933e-009	180.	-3.0933e-009	0.
3564.	2.9034e-009	180.	-2.9034e-009	0.
3568.	2.7353e-009	180.	-2.7353e-009	0.
3572.	2.5855e-009	180.	-2.5855e-009	0.
3576.	2.4512e-009	180.	-2.4512e-009	0.
3580.	2.3301e-009	180.	-2.3301e-009	0.
3584.	2.2203e-009	180.	-2.2203e-009	0.
3588.	2.1204e-009	180.	-2.1204e-009	0.
3592.	2.0291e-009	180.	-2.0291e-009	0.
3596.	1.9453e-009	180.	-1.9453e-009	0.
3600.	1.8682e-009	180.	-1.8682e-009	0.
3604.	1.7969e-009	180.	-1.7969e-009	0.
3608.	1.7309e-009	180.	-1.7309e-009	0.
3612.	1.6695e-009	180.	-1.6695e-009	0.
3616.	1.6124e-009	180.	-1.6124e-009	0.
3620.	1.559e-009	180.	-1.559e-009	0.
3624.	1.5091e-009	180.	-1.5091e-009	0.
3628.	1.4623e-009	180.	-1.4623e-009	0.
3632.	1.4183e-009	180.	-1.4183e-009	0.
3636.	1.3768e-009	180.	-1.3768e-009	0.
3640.	1.3378e-009	180.	-1.3378e-009	0.
3644.	1.3009e-009	180.	-1.3009e-009	0.
3648.	1.266e-009	180.	-1.266e-009	0.
3652.	1.2329e-009	180.	-1.2329e-009	0.
3656.	1.2015e-009	180.	-1.2015e-009	0.
3660.	1.1717e-009	180.	-1.1717e-009	0.
3664.	1.1433e-009	180.	-1.1433e-009	0.
3668.	1.1163e-009	180.	-1.1163e-009	0.
3672.	1.0906e-009	180.	-1.0906e-009	0.
3676.	1.066e-009	180.	-1.066e-009	0.
3680.	1.0425e-009	180.	-1.0425e-009	0.
3684.	1.02e-009	180.	-1.02e-009	0.
3688.	9.9849e-010	180.	-9.9849e-010	0.
3692.	9.7787e-010	180.	-9.7787e-010	0.
3696.	9.581e-010	180.	-9.581e-010	0.
3700.	9.3912e-010	180.	-9.3912e-010	0.
3704.	9.2088e-010	180.	-9.2088e-010	0.
3708.	9.0335e-010	180.	-9.0335e-010	0.
3712.	8.8648e-010	180.	-8.8648e-010	0.
3716.	8.7024e-010	180.	-8.7024e-010	0.
3720.	8.5459e-010	180.	-8.5459e-010	0.
3724.	8.395e-010	180.	-8.395e-010	0.
3728.	8.2494e-010	180.	-8.2494e-010	0.
3732.	8.1089e-010	180.	-8.1089e-010	0.
3736.	7.9731e-010	180.	-7.9731e-010	0.
3740.	7.8419e-010	180.	-7.8419e-010	0.
3744.	7.715e-010	180.	-7.715e-010	0.
3748.	7.5922e-010	180.	-7.5922e-010	0.
3752.	7.4734e-010	180.	-7.4734e-010	0.
3756.	7.3582e-010	180.	-7.3582e-010	0.
3760.	7.2467e-010	180.	-7.2467e-010	0.
3764.	7.1385e-010	180.	-7.1385e-010	0.
3768.	7.0336e-010	180.	-7.0336e-010	0.
3772.	6.9317e-010	180.	-6.9317e-010	0.
3776.	6.8329e-010	180.	-6.8329e-010	0.
3780.	6.7369e-010	180.	-6.7369e-010	0.
3784.	6.6436e-010	180.	-6.6436e-010	0.
3788.	6.5529e-010	180.	-6.5529e-010	0.
3792.	6.4647e-010	180.	-6.4647e-010	0.
3796.	6.3789e-010	180.	-6.3789e-010	0.
3800.	6.2954e-010	180.	-6.2954e-010	0.
3804.	6.2141e-010	180.	-6.2141e-010	0.
3808.	6.1349e-010	180.	-6.1349e-010	0.
3812.	6.0578e-010	180.	-6.0578e-010	0.
3816.	5.9826e-010	180.	-5.9826e-010	0.
3820.	5.9094e-010	180.	-5.9094e-010	0.
3824.	5.8379e-010	180.	-5.8379e-010	0.
3828.	5.7682e-010	180.	-5.7682e-010	0.
3832.	5.7002e-010	180.	-5.7002e-010	0.
3836.	5.6338e-010	180.	-5.6338e-010	0.
3840.	5.569e-010	180.	-5.569e-010	0.
3844.	5.5057e-010	180.	-5.5057e-010	0.
3848.	5.4439e-010	180.	-5.4439e-010	0.
3852.	5.3835e-010	180.	-5.3835e-010	0.
3856.	5.3244e-010	180.	-5.3244e-010	0.
3860.	5.2667e-010	180.	-5.2667e-010	0.
3864.	5.2102e-010	180.	-5.2102e-010	0.
3868.	5.155e-010	180.	-5.155e-010	0.
3872.	5.101e-010	180.	-5.101e-010	0.
3876.	5.0481e-010	180.	-5.0481e-010	0.
3880.	4.9963e-010	180.	-4.9963e-010	0.
3884.	4.9457e-010	180.	-4.9457e-010	0.
3888.	4.896e-010	180.	-4.896e-010	0.
3892.	4.8474e-010	180.	-4.8474e-010	0.
3896.	4.7998e-010	180.	-4.7998e-010	0.
3900.	4.7531e-010	180.	-4.7531e-010	0.
3904.	4.7073e-010	180.	-4.7073e-010	0.
3908.	4.6625e-010	180.	-4.6625e-010	0.
3912.	4.6185e-010	180.	-4.6185e-010	0.
3916.	4.5754e-010	180.	-4.5754e-010	0.
3920.	4.533e-010	180.	-4.533e-010	0.
3924.	4.4915e-010	180.	-4.4915e-010	0.
3928.	4.4508e-010	180.	-4.4508e-010	0.
3932.	4.4108e-010	180.	-4.4108e-010	0.
3936.	4.3715e-010	180.	-4.3715e-010	0.
3940.	4.3329e-010	180.	-4.3329e-010	0.
3944.	4.2951e-010	180.	-4.2951e-010	0.
3948.	4.2579e-010	180.	-4.2579e-010	0.
3952.	4.2213e-010	180.	-4.2213e-010	0.
3956.	4.1854e-010	180.	-4.1854e-010	0.
3960.	4.1501e-010	180.	-4.1501e-010	0.
3964.	4.1154e-010	180.	-4.1154e-010	0.
3968.	4.0813e-010	180.	-4.0813e-010	0.
3972.	4.0478e-010	180.	-4.0478e-010	0.
3976.	4.0148e-010	180.	-4.0148e-010	0.
3980.	3.9823e-010	180.	-3.9823e-010	0.
3984.	3.9504e-010	180.	-3.9504e-010	0.
3988.	3.919e-010	180.	-3.919e-010	0.
3992.	3.8881e-010	180.	-3.8881e-010	0.
3996.	3.8577e-010	180.	-3.8577e-010	0.
4000.	3.8278e-010	180.	-3.8278e-010	0.
